,Calories,Carbs,Category,Cholesterol,Fat,Fiber,Protein,Restaurant,Saturated Fat,Sodium,Sugars,Trans Fat,calories,carbs,category,deets_url,fat_content,name
123,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,720,197,"
Drinks
",http://chubbygrub.com/food/watermelon-slushee-4/,0,Watermelon Slushee
124,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,390,35,"
Sides
",http://chubbygrub.com/food/add-fried-shrimp-2/,21,Add Fried Shrimp
125,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,230,2,"
Sides
",http://chubbygrub.com/food/add-grilled-shrimp/,17,Add Grilled Shrimp
126,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,2375,169,"
Appetizers
",http://chubbygrub.com/food/appetizer-sampler/,162,Appetizer Sampler
127,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,630,33,"
Salads
",http://chubbygrub.com/food/apple-walnut-chicken-salad-half/,43,"Apple Walnut Chicken Salad, Half"
128,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,350,15,"
Salads
",http://chubbygrub.com/food/apple-walnut-chicken-salad-half-without-dressing/,20,"Apple Walnut Chicken Salad, Half w/o dressing"
129,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1030,54,"
Salads
",http://chubbygrub.com/food/apple-walnut-chicken-salad-regular/,67,"Apple Walnut Chicken Salad, Regular"
130,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,470,18,"
Salads
",http://chubbygrub.com/food/apple-walnut-chicken-salad-regular-without-dressing/,22,"Apple Walnut Chicken Salad, Regular w/o dressing"
131,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,180,12,"
Salads
",http://chubbygrub.com/food/applebees-house-salad/,15,Applebee’s House Salad
132,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,180,12,"
Salads
",http://chubbygrub.com/food/applebees-house-salad-without-dressing/,15,Applebee’s House Salad (without dressing)
133,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,130,59,"
Drinks
",http://chubbygrub.com/food/applebees-limeades/,0,Applebee’s Limeades
134,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1140,49,"
Sandwiches
",http://chubbygrub.com/food/applebees-reuben/,81,Applebee’s Reuben
135,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,630,25,"
Sandwiches
",http://chubbygrub.com/food/applebees-reuben-2/,47,Applebee’s Reuben
136,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1115,92,"
Ribs
",http://chubbygrub.com/food/applebees-riblets-basket/,55,Applebee’s Riblets Basket
137,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1705,134,"
Ribs
",http://chubbygrub.com/food/applebees-riblets-platter/,86,Applebee’s Riblets Platter
138,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,380,25,"
Entrees
",http://chubbygrub.com/food/asiago-peppercorn-steak/,14,Asiago Peppercorn Steak
139,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,380,25,"
Entrees
",http://chubbygrub.com/food/asiago-peppercorn-steak-wsides/,14,Asiago Peppercorn Steak w/sides
140,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,970,51,"
Burgers
",http://chubbygrub.com/food/bacon-cheddar-cheeseburger/,60,Bacon Cheddar Cheeseburger
141,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,750,50,"
Sandwiches
",http://chubbygrub.com/food/bacon-cheese-chicken-grill/,33,Bacon Cheese Chicken Grill
142,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,430,42,"
Sides
",http://chubbygrub.com/food/baked-potato-2/,28,Baked Potato
143,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,420,27,"
Soups
",http://chubbygrub.com/food/baked-potato-soup/,32,Baked Potato Soup
144,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,360,20,"
Soups
",http://chubbygrub.com/food/baked-potato-soup-2/,28,Baked Potato Soup
145,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1030,90,"
Burgers
",http://chubbygrub.com/food/bbq-pulled-pork-sliders/,48,BBQ Pulled Pork Sliders
146,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,190,21,"
Soups
",http://chubbygrub.com/food/black-bean-soup/,9,Black Bean Soup
147,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,740,54,"
Sandwiches
",http://chubbygrub.com/food/blackened-tilapia-sandwich/,42,Blackened Tilapia Sandwich
148,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1310,176,"
Desserts
",http://chubbygrub.com/food/blue-ribbon-brownie/,63,Blue Ribbon Brownie
149,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1160,66,"
Appetizers
",http://chubbygrub.com/food/boneless-wings-classic-buffalo/,69,"Boneless Wings, Classic Buffalo"
150,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1250,16,"
Appetizers
",http://chubbygrub.com/food/boneless-wings-honey-bbq/,55,"Boneless Wings, Honey BBQ"
151,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1170,67,"
Appetizers
",http://chubbygrub.com/food/boneless-wings-hot-buffalo/,69,"Boneless Wings, Hot Buffalo"
152,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1110,83,"
Appetizers
",http://chubbygrub.com/food/boneless-wings-southern-bbq/,55,"Boneless Wings, Southern BBQ"
153,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1150,90,"
Appetizers
",http://chubbygrub.com/food/boneless-wings-sweet-and-spicy-sauce/,55,"Boneless Wings, Sweet & spicy sauce"
154,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,750,31,"
Entrees
",http://chubbygrub.com/food/bourbon-street-chicken-and-shrimp/,45,Bourbon Street Chicken & Shrimp
155,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,760,35,"
Entrees
",http://chubbygrub.com/food/bourbon-street-steak/,44,Bourbon Street Steak
156,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,290,22,"
Sides
",http://chubbygrub.com/food/breadstick/,19,Breadstick
157,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,340,19,"
Soups
",http://chubbygrub.com/food/broccoli-cheddar-soup/,26,Broccoli Cheddar Soup
158,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,280,12,"
Soups
",http://chubbygrub.com/food/broccoli-cheddar-soup-2/,23,Broccoli Cheddar Soup
159,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,360,49,"
Desserts
",http://chubbygrub.com/food/brownie-bite/,17,Brownie Bite
160,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,850,56,"
Chicken
",http://chubbygrub.com/food/bruschetta-chicken/,42,Bruschetta Chicken
161,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,740,45,"
Salads
",http://chubbygrub.com/food/bruschetta-chicken-salad-half/,44,"Bruschetta Chicken Salad, Half"
162,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,580,40,"
Salads
",http://chubbygrub.com/food/bruschetta-chicken-salad-half-without-dressing/,30,"Bruschetta Chicken Salad, Half w/o dressing"
163,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1110,67,"
Salads
",http://chubbygrub.com/food/bruschetta-chicken-salad-regular/,66,"Bruschetta Chicken Salad, Regular"
164,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,790,56,"
Salads
",http://chubbygrub.com/food/bruschetta-chicken-salad-regular-without-dressing/,36,"Bruschetta Chicken Salad, Regular w/o dressing"
165,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,220,8,"
Salads
",http://chubbygrub.com/food/caesar-salad-4/,19,Caesar Salad
166,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1170,95,"
Entrees
",http://chubbygrub.com/food/cajun-shrimp-pasta/,69,Cajun Shrimp Pasta
167,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,500,16,"
Salads
",http://chubbygrub.com/food/california-shrimp-salad-half/,42,"California Shrimp Salad, Half"
168,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,330,14,"
Salads
",http://chubbygrub.com/food/california-shrimp-salad-half-without-dressing/,23,"California Shrimp Salad, Half w/o dressing"
169,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,740,21,"
Salads
",http://chubbygrub.com/food/california-shrimp-salad-regular/,61,"California Shrimp Salad, Regular"
170,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,380,16,"
Salads
",http://chubbygrub.com/food/california-shrimp-salad-regular-without-dressing/,24,"California Shrimp Salad, Regular w/o dressing"
171,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,970,60,"
Sandwiches
",http://chubbygrub.com/food/california-turkey-club/,55,California Turkey Club
172,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1130,85,"
Appetizers
",http://chubbygrub.com/food/cheese-quesadilla-grande/,87,Cheese Quesadilla Grande
173,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,940,52,"
Burgers
",http://chubbygrub.com/food/cheeseburger-6/,58,Cheeseburger
174,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1270,82,"
Burgers
",http://chubbygrub.com/food/cheeseburger-sliders/,82,Cheeseburger Sliders
175,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1330,83,"
Burgers
",http://chubbygrub.com/food/cheeseburger-sliders-add-bacon/,87,Cheeseburger Sliders add bacon
176,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1330,83,"
Burgers
",http://chubbygrub.com/food/cheeseburger-sliders-with-applewood-smoked-bacon/,87,Cheeseburger Sliders with Applewood Smoked Bacon
177,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,350,28,"
Sides
",http://chubbygrub.com/food/cheesy-corn/,20,Cheesy Corn
178,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1350,111,"
Entrees
",http://chubbygrub.com/food/chicken-broccoli-pasta-alfredo/,72,Chicken Broccoli Pasta Alfredo
179,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,310,8,"
Salads
",http://chubbygrub.com/food/chicken-caesar-salad-3/,20,Chicken Caesar Salad
180,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,850,63,"
Sandwiches
",http://chubbygrub.com/food/chicken-fajita-rollup/,62,Chicken Fajita Rollup
181,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,560,45,"
Sandwiches
",http://chubbygrub.com/food/chicken-fajita-rollup-2/,41,Chicken Fajita Rollup
182,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1440,107,"
Entrees
",http://chubbygrub.com/food/chicken-fettuccine-carbonara/,82,Chicken Fettuccine Carbonara
183,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1230,112,"
Chicken
",http://chubbygrub.com/food/chicken-fried-chicken/,59,Chicken Fried Chicken
184,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1260,118,"
Entrees
",http://chubbygrub.com/food/chicken-fried-steak-includes-mashed-potato-gravy-and-vegetable/,61,"Chicken Fried Steak (includes mashed potato, gravy & vegetable)"
185,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,160,17,"
Soups
",http://chubbygrub.com/food/chicken-noodle-soup-2/,4,Chicken Noodle Soup
186,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,110,11,"
Soups
",http://chubbygrub.com/food/chicken-noodle-soup-3/,3,Chicken Noodle Soup
187,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1690,130,"
Chicken
",http://chubbygrub.com/food/chicken-parmesan-stack/,95,Chicken Parmesan Stack
188,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1290,90,"
Appetizers
",http://chubbygrub.com/food/chicken-quesadilla-grande/,90,Chicken Quesadilla Grande
189,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,102,85,"
Chicken
",http://chubbygrub.com/food/chicken-tenders-basket/,60,Chicken Tenders Basket
190,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1320,107,"
Chicken
",http://chubbygrub.com/food/chicken-tenders-platter/,78,Chicken Tenders Platter
191,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,180,18,"
Soups
",http://chubbygrub.com/food/chicken-tortilla-soup/,8,Chicken Tortilla Soup
192,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,140,12,"
Soups
",http://chubbygrub.com/food/chicken-tortilla-soup-2/,7,Chicken Tortilla Soup
193,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,310,10,"
Soups
",http://chubbygrub.com/food/chili-2/,26,Chili
194,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,370,16,"
Soups
",http://chubbygrub.com/food/chili-3/,28,Chili
195,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,550,59,"
French Fries
",http://chubbygrub.com/food/chili-cheese-fries-side/,33,"Chili Cheese Fries, Side"
196,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1680,134,"
Appetizers
",http://chubbygrub.com/food/chili-cheese-nachos/,107,Chili Cheese Nachos
197,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,960,106,"
Appetizers
",http://chubbygrub.com/food/chips-and-spicy-chipotle-lime-salsa/,53,Chips and Spicy Chipotle Lime Salsa
198,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,154,210,"
Desserts
",http://chubbygrub.com/food/chocolate-chip-cookie-sundae/,74,Chocolate Chip Cookie Sundae
199,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,450,42,"
Desserts
",http://chubbygrub.com/food/chocolate-mousse-shooter/,31,Chocolate Mousse Shooter
200,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,350,22,"
Soups
",http://chubbygrub.com/food/clam-chowder-3/,24,Clam Chowder
201,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,290,16,"
Soups
",http://chubbygrub.com/food/clam-chowder-4/,20,Clam Chowder
202,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1150,77,"
Sandwiches
",http://chubbygrub.com/food/classic-club-house-grill/,67,Classic Club House Grill
203,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,710,8,"
Appetizers
",http://chubbygrub.com/food/classic-wings-classic-buffalo/,49,"Classic Wings, Classic Buffalo"
204,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,790,59,"
Appetizers
",http://chubbygrub.com/food/classic-wings-honey-bbq/,35,"Classic Wings, Honey BBQ"
205,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,720,9,"
Appetizers
",http://chubbygrub.com/food/classic-wings-hot-buffalo/,49,"Classic Wings, Hot Buffalo"
206,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,660,25,"
Appetizers
",http://chubbygrub.com/food/classic-wings-southern-bbq/,35,"Classic Wings, Southern BBQ"
207,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,690,32,"
Appetizers
",http://chubbygrub.com/food/classic-wings-sweet-and-spicy-sauce/,35,"Classic Wings, Sweet & spicy sauce"
208,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,140,15,"
Sides
",http://chubbygrub.com/food/cole-slaw-2/,9,Cole Slaw
209,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1180,77,"
Burgers
",http://chubbygrub.com/food/cowboy-burger/,70,Cowboy Burger
210,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1520,208,"
Chicken
",http://chubbygrub.com/food/crispy-orange-chicken/,53,Crispy Orange Chicken
211,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1290,181,"
Appetizers
",http://chubbygrub.com/food/crunchy-onion-rings/,56,Crunchy Onion Rings
212,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,530,63,"
Sides
",http://chubbygrub.com/food/crunchy-onion-rings-side/,28,"Crunchy Onion Rings, Side"
213,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,915,109,"
Shakes
",http://chubbygrub.com/food/decadent-shakes/,46,Decadent Shakes
214,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1280,133,"
Seafood
",http://chubbygrub.com/food/double-crunch-shrimp/,69,Double Crunch Shrimp
215,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1345,95,"
Ribs
",http://chubbygrub.com/food/double-glazed-baby-back-ribs/,72,Double-Glazed Baby Back Ribs
216,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,935,88,"
Ribs
",http://chubbygrub.com/food/double-glazed-baby-back-ribs-half-rack/,49,Double-Glazed Baby Back Ribs – Half Rack
217,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1160,94,"
Chicken
",http://chubbygrub.com/food/fiesta-lime-chicken/,67,Fiesta Lime Chicken®
218,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1100,53,"
Burgers
",http://chubbygrub.com/food/fire-pit-bacon-burger/,73,Fire Pit Bacon Burger
219,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1300,77,"
Entrees
",http://chubbygrub.com/food/florentine-ravioli-with-chicken/,82,Florentine Ravioli with Chicken
220,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,840,75,"
Burgers
",http://chubbygrub.com/food/french-dip-sliders/,49,French Dip Sliders
221,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,590,50,"
Burgers
",http://chubbygrub.com/food/french-dip-sliders-2/,36,French Dip Sliders
222,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,260,16,"
Soups
",http://chubbygrub.com/food/french-onion-soup/,14,French Onion Soup
223,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,90,24,"
Sides
",http://chubbygrub.com/food/fresh-fruit-side/,0,"Fresh Fruit, Side"
224,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,380,20,"
Salads
",http://chubbygrub.com/food/fried-chicken-salad/,27,Fried Chicken Salad
225,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,530,26,"
Salads
",http://chubbygrub.com/food/fried-chicken-salad-half/,42,"Fried Chicken Salad, Half"
226,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,310,12,"
Salads
",http://chubbygrub.com/food/fried-chicken-salad-half-without-dressing/,23,"Fried Chicken Salad, Half w/o dressing"
227,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,980,50,"
Salads
",http://chubbygrub.com/food/fried-chicken-salad-regular/,79,"Fried Chicken Salad, Regular"
228,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,540,23,"
Salads
",http://chubbygrub.com/food/fried-chicken-salad-regular-without-dressing/,42,"Fried Chicken Salad, Regular w/o dressing"
229,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,150,22,"
Sides
",http://chubbygrub.com/food/fried-red-potatoes/,5,Fried Red Potatoes
230,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,390,53,"
French Fries
",http://chubbygrub.com/food/fries-side/,18,"Fries, Side"
231,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,390,53,"
Kid's Meals
",http://chubbygrub.com/food/fries-side-2/,18,"Fries, Side"
232,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,255,64,"
Drinks
",http://chubbygrub.com/food/frozen-lemonades/,0,Frozen Lemonades
233,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,690,61,"
Seafood
",http://chubbygrub.com/food/garlic-herb-salmon/,29,Garlic Herb Salmon
234,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,330,38,"
Sides
",http://chubbygrub.com/food/garlic-mashed-potatoes/,18,Garlic Mashed Potatoes
235,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,410,12,"
Salads
",http://chubbygrub.com/food/grilled-chicken-caesar-half/,29,"Grilled Chicken Caesar, Half"
236,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,180,10,"
Salads
",http://chubbygrub.com/food/grilled-chicken-caesar-half-without-dressing/,5,"Grilled Chicken Caesar, Half w/o dressing"
237,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,820,25,"
Salads
",http://chubbygrub.com/food/grilled-chicken-caesar-regular/,57,"Grilled Chicken Caesar, Regular"
238,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,370,21,"
Salads
",http://chubbygrub.com/food/grilled-chicken-caesar-regular-without-dressing/,10,"Grilled Chicken Caesar, Regular w/o dressing"
239,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,590,58,"
Appetizers
",http://chubbygrub.com/food/grilled-chicken-wonton-tacos/,24,Grilled Chicken Wonton Tacos
240,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,470,30,"
Entrees
",http://chubbygrub.com/food/grilled-dijon-chicken-and-portobellos/,16,Grilled Dijon Chicken & Portobellos
241,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,470,30,"
Chicken
",http://chubbygrub.com/food/grilled-dijon-chicken-and-portobellos-2/,16,Grilled Dijon Chicken & Portobellos
